1	0.06272	0.031984	2.09504	0.003136	0.0	0.010608	22.03488
2	0.0856	0.117616	2.094512	0.00392	0.0	0.365792	26.6744
3	0.082176	0.129112	0.524512	0.00392	0.0	8.35728	90.97
4	0.083888	0.110192	1.259648	0.00392	0.0	1.74924	32.06888
5	0.083888	0.123	0.423584	0.00392	0.0	3.97152	46.05912
6	0.0856	0.109128	1.982336	0.479024	0.0	3.54636	62.02448
7	0.082176	0.118432	1.469248	6.612144	0.0	1.044912	93.26912
8	0.083888	0.120752	1.562112	5.417984	0.0	1.61832	88.03056
9	0.082176	0.11876	2.167712	3.165152	0.0	2.264944	77.98744
10	0.087312	0.12228	2.204048	2.280976	0.0	2.046928	67.41544
11	0.0856	0.119688	2.09504	2.111408	0.0	1.804688	62.16424
12	0.0856	0.125928	2.09504	2.389984	0.0	1.63512	63.31672
13	0.078752	0.106616	1.198752	1.772272	0.0	4.099592	72.55984
14	0.083888	0.114976	1.017408	1.626928	0.0	3.965888	68.09088
15	0.092448	0.132808	0.895952	1.7836	0.0	2.052368	49.57176
16	0.083888	0.106304	1.950032	0.972096	0.0	6.233464	93.45784
17	0.083888	0.117064	2.175792	0.936544	0.0	3.819088	71.32376
18	0.0856	0.117568	2.119792	0.60952	0.0	2.207872	51.40352
19	0.0856	0.122056	2.09504	0.948656	0.0	2.309128	55.6048
20	0.083888	0.117696	1.323376	0.815424	0.0	4.080688	64.21072
21	0.082176	0.111976	1.877024	1.009216	0.0	3.938728	70.1912
22	0.0856	0.117352	2.107152	1.057664	0.0	4.445104	78.12872
23	0.07704	0.102624	1.319872	1.130336	0.0	4.052896	66.82768
24	0.092448	0.125832	1.247536	1.323344	0.0	3.041712	58.30872
25	0.056496	0.080104	0.375472	0.596624	5.939136	2.507184	95.55016
26	0.061632	0.091024	0.1292	0.159024	8.745408	0.811504	99.97792
27	0.065056	0.101888	0.052672	0.11136	9.168768	0.496592	99.96336
28	0.06848	0.098384	0.266464	0.076592	9.120384	0.375472	100.05776
29	0.071904	0.110424	0.084784	0.076592	9.459072	0.19864	100.01416
30	0.071904	0.102744	0.109008	0.08792	9.483264	0.13704	99.9188
31	0.071904	0.100336	0.157456	0.062912	9.25344	0.352432	99.9848
32	0.073616	0.105592	0.145344	0.1856	9.265536	0.230128	100.05816
33	0.071904	0.105032	0.157456	0.173488	9.350208	0.145344	100.03432
34	0.061632	0.1008	0.145344	0.11136	9.422784	0.157456	99.99376
35	0.073616	0.103368	0.096896	0.159808	9.55584	0.006792	99.9632
36	0.066768	0.088056	0.109008	0.184816	9.084096	0.473032	100.05776
37	0.078752	0.103696	0.145344	0.147696	9.241344	0.278576	99.95408
38	0.066768	0.094304	0.169568	0.112144	9.49536	0.06056	99.98704
39	0.07704	0.113976	0.157456	0.136368	9.422784	0.096896	100.0452
40	0.073616	0.098456	0.290688	0.209824	8.987328	0.339136	99.99048
41	0.075328	0.098432	0.106624	0.136368	9.265536	0.314912	99.972
42	0.063344	0.087056	0.207952	0.112928	9.410688	0.12112	100.03088
43	0.070192	0.090776	0.096896	0.17192	9.43488	0.133232	99.97896
44	0.073616	0.109896	0.157456	0.14848	9.398592	0.109008	99.97048
45	0.070192	0.104384	0.18168	0.161376	9.3744	0.109008	100.0104
46	0.061632	0.105736	0.145344	0.088704	9.471168	0.133232	100.05816
47	0.075328	0.110848	0.084784	0.161376	9.446976	0.12112	100.00432
48	0.071904	0.09544	0.18168	0.256704	9.217152	0.169568	99.92448
49	0.066768	0.099696	0.205904	0.161376	9.25344	0.218016	100.052
50	0.066768	0.090032	0.072672	0.088704	9.459072	0.218016	99.95264
51	0.078752	0.09716	0.157456	0.197712	9.241344	0.223488	99.95912
52	0.075328	0.100728	0.036336	0.233264	9.072	0.48448	100.02136
53	0.075328	0.0962	0.230128	0.257488	9.096192	0.252584	100.0792
54	0.070192	0.099472	0.157456	0.184816	8.926848	0.552104	99.90888
55	0.07704	0.095488	0.168704	0.137152	9.229248	0.294488	100.0212
56	0.073616	0.116128	0.266992	0.00392	9.289728	0.254352	100.04736
57	0.066768	0.103152	0.169568	0.063696	9.543744	0.048448	99.95376
58	0.073616	0.09644	0.145344	0.24616	9.023616	0.417688	100.02864
59	0.075328	0.109936	0.18168	0.280928	9.19296	0.157456	99.98288
60	0.07704	0.096352	0.145344	0.136368	9.459072	0.084784	99.9896
61	0.0856	0.110312	0.0	0.137152	9.459072	0.21148	100.03616
62	0.06848	0.101144	0.12112	0.245376	9.168768	0.290688	99.95576
63	0.070192	0.105408	0.133232	0.17192	9.217152	0.310592	100.08496
64	0.065056	0.096448	0.145344	0.100032	9.3744	0.218016	99.99296
65	0.073616	0.104592	0.109008	0.122688	9.55584	0.024224	99.89968
66	0.071904	0.106944	0.157456	0.427056	9.180864	0.06056	100.04784
67	0.06848	0.108048	0.133232	0.45128	9.156672	0.084784	100.02496
68	0.071904	0.105888	0.109008	0.24616	9.43488	0.028488	99.96328
69	0.075328	0.11504	0.072672	0.245376	9.180864	0.307264	99.96544
70	0.065056	0.102736	0.084784	0.221152	8.793792	0.738832	100.06352
71	0.075328	0.101032	0.0	0.173488	9.43488	0.218016	100.02744
72	0.070192	0.107088	0.229792	0.173488	9.265536	0.150992	99.97088
73	0.070192	0.09056	0.218016	0.172704	9.144576	0.3028	99.98848
74	0.075328	0.10168	0.157456	0.087136	9.301824	0.278576	100.02
75	0.083888	0.120016	0.411808	0.293824	1.378944	0.654664	29.43144
76	0.0856	0.112792	0.96896	0.827536	0.0	1.421856	34.16744
77	0.083888	0.125208	2.23688	1.408912	0.0	1.482672	53.3756
78	0.083888	0.132792	2.09504	1.832832	0.0	1.505208	56.4976
79	0.083888	0.119136	1.444496	1.312016	0.0	4.922592	78.82128
80	0.083888	0.123264	1.210864	1.372576	0.0	5.484552	82.75144
81	0.082176	0.121832	1.065856	1.190896	0.0	6.167696	86.28456
82	0.083888	0.111848	0.726384	1.227232	0.0	4.575216	67.24568
83	0.083888	0.104384	1.041632	1.33624	0.0	4.70488	72.71024
84	0.083888	0.128872	0.79648	1.312016	0.0	3.345576	56.66832
85	0.083888	0.11608	2.09504	1.51792	0.0	3.160968	69.73896
86	0.0856	0.123528	2.09504	1.978176	0.0	1.463088	57.45432
87	0.0856	0.11868	2.09504	2.050848	0.0	1.320208	56.70376
88	0.0856	0.121384	2.09504	1.88128	0.0	2.800744	69.84048
