1	0.052448	0.045504	2.09504	0.00392	0.0	3.528456	57.25368
2	0.0856	0.127128	2.09504	0.00392	0.0	7.38832	97.00008
3	0.0856	0.121728	2.09504	0.00392	0.0	5.656304	79.62592
4	0.0856	0.11608	2.09504	0.00392	0.0	3.282352	55.82992
5	0.0856	0.117256	2.09504	0.00392	0.0	1.882144	41.8396
6	0.080464	0.121056	2.09504	1.297712	0.0	1.613592	52.07864
7	0.083888	0.128768	2.01376	3.891872	0.0	3.87584	99.94128
8	0.083888	0.111704	2.175792	4.085664	0.0	3.221792	96.7884
9	0.082176	0.138528	2.09504	2.801792	0.0	2.814448	79.31984
10	0.080464	0.12688	2.095568	1.542144	0.0	3.90956	77.54616
11	0.083888	0.117264	2.094512	1.832832	0.0	3.160616	72.89112
12	0.080464	0.114488	2.09504	2.280976	0.0	1.850688	64.21656
13	0.078752	0.12876	2.09504	2.826016	0.0	2.547328	76.75896
14	0.083888	0.126208	2.095568	3.407392	0.0	2.7904	85.03456
15	0.082176	0.110224	2.01376	3.57696	0.0	2.365648	81.48768
16	0.082176	0.119424	2.167712	4.037216	0.0	2.040608	84.47136
17	0.082176	0.115432	1.925472	4.339232	0.0	2.244528	87.0684
18	0.0856	0.121672	2.272688	4.509584	0.0	1.697256	86.868
19	0.0856	0.132288	2.09504	4.158336	0.0	1.941976	84.1324
20	0.0856	0.115744	2.09504	4.497472	0.0	2.38736	91.81216
21	0.0856	0.12268	2.09504	4.48536	0.0	2.14628	89.3496
22	0.083888	0.119688	2.095568	4.412688	0.0	1.747024	84.58856
23	0.0856	0.123256	1.916864	3.916096	0.0	3.887952	99.29768
24	0.083888	0.112104	2.273216	3.007696	0.0	2.772888	82.49792
25	0.083888	0.117824	2.094512	2.9108	0.834624	3.220448	92.62096
26	0.0856	0.124112	1.529808	2.765456	2.745792	2.749424	100.00192
27	0.082176	0.128336	1.561584	2.922912	3.616704	1.687056	99.98768
28	0.0856	0.11368	1.780128	2.66856	2.673216	2.676752	99.97936
29	0.083888	0.132184	1.40096	1.857056	4.040064	2.495072	100.09224
30	0.083888	0.130608	1.23912	2.341536	4.584384	1.61212	99.91656
31	0.0856	0.126224	1.634784	2.620112	2.806272	2.737312	100.10304
32	0.0856	0.12252	1.316176	3.116704	3.955392	1.395888	99.9228
33	0.0856	0.130224	1.29968	2.838128	2.830464	2.822096	100.06192
34	0.082176	0.130744	1.634784	2.256752	4.003776	1.881664	99.89896
35	0.078752	0.127928	2.082928	2.474768	5.237568	0.0	100.01944
36	0.080464	0.1306	2.058704	2.922912	4.814208	0.0	100.06888
37	0.0856	0.126448	2.082928	3.45584	4.245696	0.0	99.96512
38	0.083888	0.12124	2.09504	3.69808	4.003776	0.0	100.02024
39	0.083888	0.119576	2.09504	3.807088	3.894912	0.0	100.00504
40	0.0856	0.12248	2.070816	3.661744	4.05216	0.0	99.928
41	0.082176	0.118952	2.107152	3.794976	3.907008	0.0	100.10264
42	0.083888	0.12084	2.082928	3.843424	3.858624	0.0	99.89704
43	0.082176	0.13484	2.107152	3.189376	4.487616	0.0	100.0116
44	0.0856	0.12072	2.010256	3.383168	4.402944	0.0	100.02688
45	0.083888	0.1214	2.09504	3.613296	4.088448	0.0	100.02072
46	0.083888	0.127104	2.09504	3.746528	3.943296	0.0	99.95856
47	0.082176	0.116568	2.082928	3.649632	4.076352	0.0	100.07656
48	0.082176	0.120664	2.03448	3.794976	3.967488	0.0	99.99784
49	0.083888	0.111584	2.107152	3.419504	4.269888	0.0	99.92016
50	0.0856	0.114352	2.082928	3.613296	4.100544	0.0	99.9672
51	0.0856	0.123232	2.03448	3.746528	4.015872	0.0	100.05712
52	0.083888	0.125704	2.082928	3.431616	4.281984	0.0	100.0612
53	0.083888	0.12324	2.09504	3.746528	3.943296	0.0	99.91992
54	0.083888	0.111632	2.046592	3.855536	3.907008	0.0	100.04656
55	0.0856	0.115272	1.610896	4.049328	4.136832	0.0	99.97928
56	0.083888	0.120888	1.901248	3.952432	3.943296	0.0	100.01752
57	0.082176	0.116104	2.131376	3.613296	4.05216	0.0	99.95112
58	0.0856	0.124928	2.070816	3.237824	4.487616	0.0	100.06784
59	0.080464	0.115024	2.082928	3.443728	4.269888	0.0	99.92032
60	0.083888	0.123808	2.070816	3.685968	4.040064	0.0	100.04544
61	0.083888	0.12172	1.864912	3.916096	4.015872	0.0	100.02488
62	0.0856	0.130864	2.204048	3.27416	4.306176	0.0	100.00848
63	0.0856	0.123384	1.998144	3.2136	4.572288	0.0	99.93016
64	0.083888	0.129064	2.09504	3.45584	4.245696	0.0	100.09528
65	0.0856	0.121144	2.082928	3.673856	4.027968	0.0	99.91496
66	0.083888	0.1116	2.09504	3.807088	3.907008	0.0	100.04624
67	0.083888	0.112992	2.09504	3.480064	4.221504	0.0	99.93488
68	0.083888	0.125096	2.107152	3.165152	4.523904	0.0	100.05192
69	0.0856	0.124472	2.082928	3.407392	4.29408	0.0	99.94472
70	0.0856	0.12856	2.09504	3.613296	4.088448	0.0	100.10944
71	0.0856	0.12424	2.09504	3.746528	3.943296	0.0	99.94704
72	0.0856	0.131432	2.107152	3.843424	3.834432	0.0	100.0204
73	0.083888	0.141896	2.167712	2.813904	4.790016	0.0	99.97416
74	0.083888	0.115824	2.046592	3.03192	4.71744	0.0	99.95664
75	0.082176	0.128784	2.514928	3.613296	3.290112	0.0	96.29296
76	0.082176	0.119392	2.09504	4.315792	0.0	0.0	66.124
77	0.082176	0.125104	2.09504	4.885056	0.0	0.0	71.87376
78	0.0856	0.120832	2.09504	5.357424	0.0	0.0	76.58896
79	0.0856	0.11252	2.09504	5.829792	0.0	0.0	81.22952
80	0.0856	0.12696	2.09504	6.8472	0.0	0.0	91.548
81	0.0856	0.126784	2.09504	6.992544	0.0	0.0	92.99968
